Ceratocapnos claviculata
Potentilla norvegica
Heracleum mantegazzianum
Carex pilulifera
Saxifraga hieracifolia
Racomitrium affine
Allium vineale
Centaurea decipiens
Saxifraga hieraciifolia
Poa remota
Bryum archangelicum
Anthemis tinctoria
Bryum arcticum
Deschampsia alpina
Schoenoplectus lacustris
Juncus compressus
Pseudoscleropodium purum
Festuca ovina
Saxifraga hirculus
Marsupella andreaeoides
Bryum argenteum
Acorus calamus
Sanguisorba officinalis
Carex fuliginosa
Pulmonaria affinis
Polygonatum multiflorum
Geranium pratense
Botrychium lunaria
Bartramia pomiformis
Maianthemum stellatum
Puccinellia maritima
Abies alba
Juncus conglomeratus
Polygonatum odoratum
Arctophila fulva
Heracleum persicum
Isoetes echinospora
Saxifraga hostii
Rhytidiadelphus subpinnatus
Schoenoplectus maritimus
Primula scotica
Ononis spinosa
Bryum axel-blyttii
Saxifraga hyperborea
Bryum badium
Noccaea caerulescens
Lemna japonica
Saxifraga hypnoides
Picea abies
Asperula tinctoria
Botrychium matricariifolium
Orthothecium rufescens
Lophozia collaris
Consolida ajacis
Heracleum sibiricum
Lemna minor
Lychnis coronaria
Angelica archangelica
Erophila verna
Genista anglica
Fissidens osmundoides
Lysimachia ciliata
Heracleum sphondylium
Botrychium multifidum
Puschkinia scilloides
Hieracium sommerfeltii
Bryum bimum
Corydalis pumila
Geranium pusillum
Viola hirta
Ulota crispa
Bryum blindii
Rosa mollis
Hypericum perforatum
Primula stricta
Cotoneaster scandinavicus
Leiocolea heterocolpos
Hydrocharis morsus-ranae
Utricularia stygia
Epipactis atrorubens
Thalictrum minus
Bryum bryoides
Sphagnum papillosum
Lemna trisulca
Harrimanella hypnoides
Geranium pylzowianum
Polygonatum hybridum
Lemna turionifera
Geranium pyrenaicum
Peucedanum carvifolia
Bryum caespiticium
Abies concolor
Scapania nimbosa
Carex vesicaria
Salvia pratensis
Tradescantia virginica
Trematodon ambiguus
Navicula planamembranacea
Equisetum sylvaticum
Bryum calophyllum
Levisticum officinale
Navicula plicata
Bartsia alpina
Juncus effusus
Schoenoplectus tabernaemontani
Anacyclus clavatus
Fissidens polyphyllus
Taraxacum naevosum
Dicranella subulata
Bryum capillare
Polemonium acutiflorum
Reboulia hemisphaerica
Berberis aggregata
Leiocolea rutheana
Glyceria declinata
Rubus idaeus
Sparganium hyperboreum
Corydalis solida
Rosa multiflora
Porella arboris-vitae
Saxifraga rivularis
Botrychium simplex
Polemonium boreale
Cotoneaster tomentosus
Ballota nigra
Prunus avium
Hypericum pulchrum
Polemonium caeruleum
Allium aflatunense
Ceratochloa cathartica
Fissidens pusillus
Dicranum elongatum
Bidens radiata
Epipactis helleborine
Picea engelmannii
Rhytidium rugosum
Salix meyeriana
Hieracium leptopastum
Glyceria fluitans
Solanum americanum
Geranium robertianum
Forsythia fortunei
Draba pauciflora
Vitis vinifera
Hieracium elatum
Cruoria pellita
Dicranum viride
Hieracium alpina
Racomitrium ericoides
Festuca vivipara
Solidago gigantea
Polemonium coeruleum
Juncus ensifolius
Diplazium sibiricum
Luzula parviflora
Hieracium alpinum
Koenigia islandica
Bryum creberrimum
Picea glauca
Lycopersicon esculentum
Deschampsia flexuosa
Glyceria grandis
Goodyera repens
Chenopodium capitatum
Forsythia intermedia
Stegonia latifolia
Stachys officinalis
Eupatorium cannabinum
Abies grandis
Bryum curvatum
Carex pseudocyperus
Haemescharia hennedyi
Stellaria hebecalyx
Bryum cyclophyllum
Diapensia lapponica
Hieracium stenolepis
Nemophila menziesii
Leontodon hispidus
Glyceria lithuanica
Poa supina
Juncus filiformis
Ceramium cimbricum
Pedicularis oederi
Ceratophyllum demersum
Bryum dichotomum
Buglossoides arvensis
Glyceria maxima
Tortella densa
Aloina rigida
Chaetomorpha linum
Juncus foliosus
Ginkgo spitsbergensis
Hieracium stictophyllum
Allium ascalonicum
Pisum sativum
Tortella fragilis
Lappula deflexa
Tripolium pannonicum
Rhodophyllis divaricata
Euphrasia arctica
Geranium sanguineum
Bryum elegans
Carex pulicaris
Arctostaphylos alpina
Sisyrinchium montanum
Abies lasiocarpa
Hieracium chlorellum
Angelica sylvestris
Tortella inclinata
Arctostaphylos alpinus
Glyceria notata
Potentilla chamissonis
Lonicera tatarica
Panicum capillare
Carex punctata
Arctium tomentosum
Prunus cerasus
Hibiscus trionum
Lophozia decolorans
Euphrasia borealis
Puccinellia angustata
Rodgersia podophylla
Fissidens taxifolius
Hieracium subalpestre
Hieracium subalpina
Erythrotrichia reflexa
Bryum flaccidum
Schedonorus arundinaceus
Epipactis palustris
Tripolium vulgare
Lappula marginata
Sphagnum lindbergii
Hylotelephium anacampseros
Clinopodium vulgare
Bidens tripartita
Lappula myosotis
Poa trivialis
Schedonorus giganteus
Viburnum lantana
Galeopsis angustifolia
Hylotelephium ewersii
Puccinellia capillaris
Saxifraga nivalis
Hylotelephium maximum
Potamogeton alpinus
Navicula septentrionalis
Galeopsis bifida
Cylindrocystis brebissonii
Fumaria capreolata
Pseudendoclonium dynamenae
Peucedanum ostruthium
Allium hollandicum
Chamaepericlymenum suecicum
Schedonorus pratensis
Carex xvacillans
Cylindrocystis crassa
Hieracium umbellatum
Alchemilla monticola
Geranium sibiricum
Leucobryum glaucum
Festuca pratensis
Peucedanum palustre
Deschampsia setacea
Fissidens viridulus
Hypericum tetrapterum
Minuartia verna
Puccinellia distans
Schoenus ferrugineus
Dichodontium palustre
Oxycoccus microcarpus
Dichodontium pellucidum
Fumaria densiflora
Sphagnum affine
Deschampsia sukatschewii
Matricaria maritima
Picea pungens
Galeopsis ladanum
Acer campestre
Oxycoccus palustris
Plantago media
Carex rariflora
Euphrasia confusa
Oxycoccus palustrisssp
Athalamia hyalina
Saxifraga oppositifolia
Lappula squarrosa
Scleropodium purum
Delesseria sanguinea
Chordaria flagelliformis
Herbertus aduncus
Sphagnum angermanicum
Guizotia abyssinica
Potamogeton berchtoldii
Herbertus aduncushutchinsiae
Sphagnum angustifolium
Plagiobryum demissum
Ribes rubrum
Agrostemma githago
Rhynchostegiella tenella
Cyrtomnium hymenophylloides
Marsupella sphacelata
Sphagnum pulchrum
Turgenia latifolia
Drosera anglica
Microstylis monophyllos
Sanionia orthothecioides
Sphagnum annulatum
Bryum intermedium
Suaeda maritima
Plagiobryum zieri
Pseudephemerum nitidum
Lophozia badensis
Picea sitchensis
Galeopsis pubescens
Sphagnum aongstroemii
Lophozia bantriensis
Saxifraga osloensis
Verbascum chaixii
Hamatocaulis vernicosus
Saxifraga osloënsis
Sphagnum denticulatum
Taraxacum obliquum
Matricaria perforata
Carex remota
Sphagnum arcticum
Lophozia bicrenata
Bryum knowltonii
Carex chordorrhiza
Prunus domestica
Galeopsis speciosa
Matricaria recutita
Lophozia capitata
Saxifraga paniculata
Campylophyllum halleri
Lapsana communis
Sphagnum austinii
Puccinellia finmarchica
Galeopsis tetrahit
Rubus laciniatus
Poa vivipara
Euphrasia frigida
Rosa pimpinellifolia
Viburnum opulus
Abies sibirica
Sphagnum balticum
Herbertus norenus
Cyrtomnium hymenophyllum
Eleocharis multicaulis
Lophozia elongata
Geranium sylvaticum
Fumaria muralis
Dicranella varia
Lophozia excisa
Cystoclonium purpureum
Mertensia maritima
Lunaria annua
Pulmonaria saccharata
Amblystegium saxatile
Potamogeton crispus
Lophozia gillmanii
Genista pilosa
Poa herjedalica
Poa jemtlandica
Rhynchostegium confertum
Herbertus stramineus
Allium carinatum
Sphagnum brevifolium
Lauderia borealis
Lunaria rediviva
Quercus rosacea
Beckmannia syzigachne
Fumaria officinalis
Senecio squalidus
Lophozia heterocolpos
Lycopodiella inundata
Pyrola norvegica
Hieracium subramosum
Rubus langei
Bryum longisetum
Lophozia incisa
Carex rhynchophysa
Euphrasia hyperborea
Melilotus albus
Hieracium subrigidum
Fossombronia foveolata
Beckwithia glacialis
Chaetomorpha sphacelariae
Sphagnum centrale
Lophozia laxa
Melilotus altissimus
Lophozia longidens
Bryum marratii
Spiraea alba
Oreopteris limbosperma
Lophozia lycopodioides
Hieracium subsimile
Saxifraga platysepala
Asperula arvensis
Sphagnum compactum
Ctenidium molluscum
Puccinellia nutkaensis
Bryum microerythrocarpum
Ceratodon purpureus
Alcea setosa
Lophozia opacifolia
Parnassia palustris
Lophozia pellucida
Bryum mildeanum
Polygonum bellardii
Sphagnum contortum
Moerckia blyttii
Carex riparia
Serratula tinctoria
Bromus commutatus
Rhynchostegium murale
Fossombronia wondraczekii
Mentha aquatica
Rudbeckia hirta
Bryum moravicum
Collomia linearis
Abietinella abietina
Lophozia rutheana
Pinguicula alpina
Navicula vanhoeffenii
Bryum muehlenbeckii
Phleum alpinum
Plagiochila asplenioides
Salix purpurea
Eucladium verticillatum
Melilotus indicus
Acer ginnala
Anthericum ramosum
Euphrasia micrantha
Bryum neodamense
Paludella squarrosa
Plagiochila asplenoides
Potamogeton friesii
Glycine max
Dactylorhiza sambucina
Mycelis muralis
Potamogeton friseii
Phleum commutatum
Poa angustifolia
Rhynchostegium riparioides
Campylopus atrovirens
Phleum arenarium
Phymatolithon calcareum
Bryum oblongum
Dianthus barbatus
Drosera intermedia
Lophozia ventricosalongiflora
Bryum obtusifolium
Lophozia ventricosaventricosa
Lophozia wenzelii
Potamogeton gramineus
Bryum stenotrichum
Epilobium glandulosum
Puccinellia rupestris
Sida rhombifolia
Tortula acaulon
Cotula coronopifolia
Euphrasia nemorosa
Rosa pseudoscabriuscula
Phymatolithon purpureum
Racomitrium lanuginosum
Hygrobiella laxifolia
Matteuccia struthiopteris
Viscaria vulgaris
Odontites litoralis
Drosera longifolia
Campylopus brevipilus
Bryum pallescens
Senecio sylvaticus
Galium trifidum
Juncus minutulus
Lens culinaris
Puccinellia svalbardensis
Carex rotundata
Loeskeobryum brevirostre
Gentianella germanica
Sphagnum fallax
Amelanchier alnifolia
Vicia sylvatica
Mahonia aquifolium
Sphagnum fimbriatum
Acinos arvensis
Lagurus ovatus
Cerastium holosteoides
Juniperus communis
Saxifraga rosacea
Calliergon giganteum
Sphagnum flavicomans
Capnoides sempervirens
Sphagnum flexuosum
Spiraea chamaedryfolia
Saxifraga rotundifolia
Geranium magnificum
Sphagnum fuscum
Gordonispora fossulata
Gordonispora lubrica
Satureja acinos
Sida spinosa
Alopecurus aequalis
Dianthus carthusianorum
Calliergon sarmentosum
Sorbaria sorbifolia
Tortula cernua
Sphagnum girgensohnii
Plagiochila punctata
Melilotus wolgicus
Arctostaphylos uva-ursi
Glaucium corniculatum
Calliergon stramineum
Descurainia sophia
Funaria arctica
Hieracium glaucellum
Solanum lycopersicum
Tortula subulata
Preissia quadrata
Dryopteris affinis
Cephalanthera longifolia
Fallopia baldschuanica
Buxus sempervirens
Sphagnum imbricatum
Agrostis capillaris
Calliergonella lindbergii
Chamaespartium sagittale
Racomitrium macounii
Fallopia convolvulus
Tortula euryphylla
Plantago coronopus
Spiraea douglasii
Discelium nudum
Pinguicula vulgaris
Conopodium majus
Dichondra micrantha
Sphagnum inundatum
Alopecurus arundinaceus
Euphrasia salisburgensis
Hookeria lucens
Plagiochila exigua
Lycopodium clavatum
Campylopus flexuosus
Rosa rubiginosa
Fallopia japonica
Alopecurus borealis
Spiraea filipendula
Alchemilla alpina
Rumex conglomeratus
Bryum riparium
Saxifraga stellaris
Potamogeton obtusifolius
Dactylorhiza incarnata
Epimedium alpinum
Melampyrum nemorosum
Oreoweisia torquescens
Fallopia sachalinensis
Prunella grandiflora
Carex saxatilis
Drosera rotundifolia
Kolkwitzia amabilis
Myurella julacea
Rosa rugosa
Oxyrrhynchium hians
Primula vulgaris
Marsupella condensata
Logfia arvensis
Eruca vesicaria
Juncus supinus
Campylopus gracilis
Tortula lanceola
Taraxacum adpressiforme
Dianthus deltoides
Tortula laureri
Drepanocladus longifolius
Bryum sauteri
Vicia cracca
Tortula leucostoma
Logfia minima
Sphagnum majus
Hieracium adpressum
Hammarbya paludosa
Lycopodium complanatum
Narcissus poeticus
Sphagnum majusnorvegicum
Melampyrum sylvaticum
Erucaria hispanica
Bacillaria paxillifer
Dactylorhiza lapponica
Mannia pilosa
Alchemilla baltica
Tortula modica
Hylocomium umbratum
Narcissus poëticus
Mentha longifolia
Campylopus introflexus
Tortula mucronifolia
Hieracium aestivum
Tortula muralis
Hordeum distichon
Alopecurus magellanicus
Cephalaria gigantea
Hieracium aethalolepium
Spiraea japonica
Narcissus pseudonarcissus
Hieracium aethiadenium
Bryum stirtonii
Myosotis scorpioides
Asperula cynanchica
Euphrasia wettsteinii
Alopecurus myosuroides
Bryum subelegans
Taraxacum ancistrolobum
Potamogeton polygonifolius
Salix triandra
Vicia angustifolia
Hieracium alatum
Diplophyllum taxifolium
Hieracium sunndalicum
Chenopodium suecicum
Bryum subneodamense
Luzula spicata
Hieracium trichodoroides
Inula salicina
Potamogeton praelongus
Amelanchier spicata
Dactylorhiza majalis
Malva alcea
Sphagnum obtusum
Hieracium tridentata
Saxifraga umbrosa
Erucastrum gallicum
Sphagnum olafii
Alopecurus pratensis
Bryum tenuisetum
Potamogeton pusillus
Spiraea latifolia
Limonium humile
Hieracium albosignatum
Bifora testiculata
Sphagnum palustre
Senecio vernalis
Actaea spicata
Hieracium ramosum
Spermothamnion repens
Hieracium alipes
Odontites rubra
Hieracium truncatum
Campylopus schwarzii
Leptodictyum riparium
Bryum turbinatum
Prunus mahaleb
Ulothrix subflaccida
Gomontia polyrhiza
Epilobium parviflorum
Jamesoniella autumnalis
Zostera marina
Seseli libanotis
Sphagnum platyphyllum
Loiseleuria procumbens
Bryum uliginosum
Senecio viscosus
Sambucus nigra
Alchemilla cymatophylla
Plagiochila norvegica
Leptodinium incompositum
Myosotis nemorosa
Hedwigia ciliata
Bryum vermigerum
Carex glacialis
Dactylorhiza praetermissa
Bryum veronense
Dactylorhiza viridis
Senecio vulgaris
Berberis vulgaris
Potamogeton rutilus
Trifolium angustifolium
Juncus squarrosus
Dactylorhiza purpurella
Linaria genistifolia
Rosa sherardii
Rubus mortensenii
Bryum warneum
Bryum weigelii
Hieracium amblylepioides
Arctous alpina
Carex serotina
Arctous alpinus
Bryum wrightii
Draba norvegica
Saxifraga geum
Plagiothecium platyphyllum
Juncus stygius
Camelina microcarpa
Festuca trachyphylla
Vicia cassubica
Plagiochila porelloides
Carex glareosa
Agrostis gigantea
Sphagnum recurvum
Juncus subnodulosus
Campylopus pyriformis
Myosotis ramosissima
Saxifraga opdalensis
Encalypta affinis
Camelina sativa
Isolepis setacea
Hieracium peteranum
Dactylorhiza sphagnicola
Xanthium strumarium
Encalypta alpina
Acer platanoides
Mentha rotundifolia
Tortula systylia
Crepis multicaulis
Saxifraga urbium
Encalypta brevicollis
Tortula truncata
Dactylorhiza traunsteineri
Encalypta ciliata
Taraxacum onychodontum
Potamogeton trichoides
Anagallis foemina
Sphagnum rubellum
Campylopus schimperi
Larix decidua
Sphagnum rubiginosum
Rubus gothicus
Carex canescens
Rubus nemoralis
Humulus lupulus
Thalassionema nitzschioides
Encalypta microstoma
Sphagnum russowii
Ceramium shuttleworthianum
Encalypta mutica
Hieracium valdeplicatum
Anagallis minima
Myosotis sparsiflora
Helianthemum nummularium
Encalypta procera
Rheum rhabarbarum
Hieracium angustatum
Anagallis minimus
Plantago lanceolata
Encalypta rhaptocarpa
Alchemilla glabra
Hieracium angustum
Spiraea salicifolia
Juncus tenuis
Rubus nessensis
Polygonum arenastrum
Encalypta spathulata
Sorbus hybrida
Plagiochila spinulosa
Encalypta streptocarpa
Sphagnum squarrosum
Alchemilla glaucescens
Chenopodium schraderianum
Encalypta vulgaris
Sorbus intermedia
Taraxacum orphnocephalum
Alchemilla glomerulans
Mentha suaveolens
Taraxacum scotinum
Sambucus racemosa
Fragaria chiloënsis
Tritomaria exsecta
Sphagnum strictum
Fragaria collina
Solanum nigrum
Campylopus subulatus
Tritomaria exsectiformis
Prenanthes purpurea
Tritomaria quinquedentata
Warnstorfia exannulata
Sphagnum subfulvum
Gypsophila elegans
Sphagnum subfulvumpurpureum
Briza maxima
Prunus padus
Racomitrium sudeticum
Sphagnum subnitens
Vicia ervilia
Myosotis sylvatica
Leucodon sciuroides
Warnstorfia fluitans
Astrantia major
Glaux maritima
Nardia breidleri
Sphagnum subnitenssubnitens
Nardia compressa
Briza media
Plagiothecium cavifolium
Tritomaria scitula
Sphagnum subsecundum
Rubus norvegicus
Hieracium araeopum
Vicia faba
Brachythecium albicans
Sorbus lancifolia
Nardia geoscyphus
Sorbus latifolia
Rosa subcanina
Warnstorfia sarmentosa
Warnstorfia trichophylla
Cephalozia loitlesbergeri
Ephemerum minutissimum
Rosa subcollina
Juncus trifidus
Nardia insecta
Warnstorfia tundrae
Lupinus angustifolius
Plagiochila tridenticulata
Hieracium argenteum
Hydrogrimmia mollis
Carex pedata
Ephemerum serratum
Carex spicata
Nardia scalaris
Hieracium argillaceum
Briza minor
Lupinus nootkatensis
Taraxacum oxylobium
Syntrichia ruralis
Juncus triglumis
Tayloria acuminata
Taraxacum pallescens
Fragaria moschata
Sorbus meinichii
Prunus persica
Gypsophila muralis
Limonium sinuatum
Hieracium phalarograptum
Lolium multiflorum
Fragaria muricata
Odontites vernus
Andreaea alpestris
Hieracium ariphyllum
Sphagnum teres
Andreaea alpina
Tayloria froelichiana
Myosoton aquaticum
Gypsophila paniculata
Brachythecium campestre
Glebionis coronaria
Eremonotus myriocarpus
Lemna gibba
Cirriphyllum cirrosum
Hieracium arnellii
Tayloria lingulata
Glebionis segetum
Cirriphyllum crassinervium
Seligeria brevifolia
Lolium perenne
Sorbus neglecta
Mentha gentilis
Brachythecium collinum
Mentha gracilis
Sorbus norvegica
Seligeria campylopoda
Sphagnum troendelagicum
Polyides rotundus
Spiraea arguta
Lithospermum officinale
Andreaea crassinervia
Ranunculus caespitans
Cirriphyllum piliferum
Sphagnum tundrae
Seligeria diversifolia
Seligeria donniana
Griffithsia corallinoides
Pseudoleskeella catenulata
Brachythecium coruscum
Spiraea bumalda
Thalassiothrix longissima
Mentha piperita
Verbena officinalis
Agrostis mertensii
Spiraea cinerea
Cirriphyllum tommasinii
Carex stenolepis
Rubus odoratus
Seligeria oelandica
Sphagnum viride
Pseudoleskeella nervosa
Andreaea frigida
Tayloria serrata
Anchusa azurea
Seligeria polaris
Glechoma hederacea
Seligeria pusilla
Agropyron cristatum
Pseudoleskeella rupestris
Hieracium vulgata
Andreaea hartmanii
Hieracium vulgatum
Seligeria recurvata
Spiraea rosalba
Lolium remotum
Spiraea rubella
Vicia hirsuta
Sphagnum wulfianum
Pseudoleskeella tectorum
Mentha verticillata
Claytonia perfoliata
Tayloria tenuis
Spiraea vanhouttei
Lolium rigidum
Brassica nigra
Hieracium acidodontum
Salicornia dolichostachya
Fragaria vesca
Jania rubens
Seligeria tristichoides
Andreaea megistospora
Carduus crispus
Salicornia europaea
Limonium vulgare
Hieracium atratum
Desmatodon cernuus
Andreaea mutabilis
Campanula rotundifolia
Prunus spinosa
Lithophyllum crouanii
Brachythecium glaciale
Sisymbrium volgense
Andreaea nivalis
Brachythecium glareosum
Andreaea obovata
Dumontia contorta
Lolium temulentum
Orthotrichum affine
Alchemilla micans
Orthotrichum alpestre
Drymocallis rupestris
Bergenia cordifolia
Bergenia crassifolia
Claytonia sibirica
Huperzia appressa
Fragaria virginiana
Hyocomium armoricum
Picris echioides
Andreaea rothii
Hieracium aurantiacum
Sorbus rupicola
Huperzia arctica
Pseudotaxiphyllum elegans
Nardus stricta
Myosurus minimus
Vicia lathyroides
Alchemilla mollis
Antirrhinum majus
Salsola kali
Hieracium loxolepis
Epipogium aphyllum
Brachythecium laetum
Picris hieracioides
Andreaea rupestris
Scabiosa columbaria
Nitella flexilis
Acer tataricum
Dracocephalum parviflorum
Polygonum oxyspermum
Brachythecium latifolium
Blepharostoma trichophyllum
Selinum carvifolia
Alchemilla murbeckiana
Chylocladia verticillata
Carex pendula
Fragaria viridis
Andreaea sparsifolia
Leucojum vernum
Tayloria splachnoides
Chara baltica
Cornus alba
Allium oleraceum
Brachythecium mildeanum
Ulex europaeus
Alchemilla norvegica
Nicandra physalodes
Brachythecium nelsonii
Elodea canadensis
Lamium maculatum
Fragaria ananassa
Brachythecium oedipodium
Vicia lutea
Drepanocladus arcticus
Sorbus subarranensis
Sinapis alba
Cerastium arcticum
Alchemilla oxydonta
Alchemilla oxyodonta
Sorbus subpinnata
Sorbus subsimilis
Tragopogon pratensis
Subularia aquatica
Sinapis arvensis
Oryza sativa
Brachythecium plumosum
Sorbus teodori
Rubus nordicus
Prunus serotina
Dryopteris expansa
Jungermannia atrovirens
Clevea hyalina
Brachythecium populeum
Lithothamnion corallioides
Lycopus europaeus
Rosa villosa
Grimmia apiculata
Sorbus torminalis
Dianthus superbus
Campanula barbata
Taraxacum sellandii
Sium latifolium
Saccobasis polita
Scheuchzeria palustris
Carex subspathacea
Myrica gale
Warnstorfia pseudostraminea
Alchemilla plicata
Chelidonium majus
Platydictya jungermannioides
Jungermannia caespiticia
Artemisia abrotanum
Heliotropium europaeum
Artemisia absinthium
Brachythecium reflexum
Straminergon stramineum
Draba daurica
Nymphaea alba
Odontites vulgaris
Lithothamnion glaciale
Paraleucobryum enerve
Jungermannia confertissima
Brachythecium rivulare
Solanum physalifolium
Psilophyton arcuatum
Paraleucobryum longifolium
Rubus pedemontanus
Echinochloa colona
Alchemilla propinqua
Hieracium bauhini
Pseudo-nitzschia delicatissima
Oncophorus elongatus
Agrostis scabra
Grimmia montana
Chara virgata
Carex sylvatica
Brachythecium rutabulum
Ligusticum scothicum
Trifolium pallidum
Physalis alkekengi
Conostomum tetragonum
Carduus nutans
Oncophorus virens
Limosella aquatica
Clematis alpina
Prasiola fluviatilis
Sideritis montana
Oncophorus wahlenbergii
Liparis loeselii
Astragalus norvegicus
Silene noctiflora
Helianthus annuus
Nymphaea candida
Plagiothecium laetum
Brachythecium salebrosum
Jungermannia exsertifolia
Cirsium acaule
Schistidium confusum
Apometzgeria pubescens
Allium porrum
Brachythecium starkei
Elymus trachycaulus
Alchemilla sarmatica
Vicia orobus
Polygonum raii
Galinsoga ciliata
Lithothamnion sonderi
Fragilaria oceanica
Jungermannia gracillima
Microcodon clavus
Vicia pannonica
Carex acutiformis
Lamium purpureum
Carex tenuiflora
Alchemilla semidivisa
Galinsoga parviflora
Plagiothecium latebricola
Brachythecium trachypodium
Coptidium lapponicum
Jungermannia hyalina
Coptidium pallasii
Hieracium bifidum
Veronica fruticans
Coptidium spitsbergense
Narthecium ossifragum
Brachythecium turgidum
Agrostis stolonifera
Melandrium angustiflorum
Galinsoga quadriradiata
Artemisia austriaca
Carex amblyorryncha
Dicranum scoparium
Jungermannia jenseniana
Brachythecium velutinum
Bangia atropurpurea
Orthodontium lineare
Iris sibirica
Verbascum speciosum
Larix sibirica
Anthoceros agrestis
Bangia crispa
Panicum miliaceum
Vicia pisiformis
Psilopilum cavifolium
Cornus sanguinea
Artemisia biennis
Jungermannia leiantha
Centaurium pulchellum
Rhodomela lycopodioides
Crocus flavus
Brachythecium austrosalebrosum
Chara vulgaris
Mulgedium sibiricum
Alchemilla subcrenata
Corynephorus canescens
Cornus sericea
Alchemilla subglobosa
Pseudoleskea incurvata
Pedicularis dasyantha
Cirsium arvense
Halurus flosculosus
Salix alaxensis
Huperzia selago
Aspidium aculeatum
Jungermannia obovata
Anomobryum julaceum
Alchemilla taernaënsis
Halarachnion ligulatum
Rubus plicatus
Salix alba
Pellia endiviifolia
Chamerion angustifolium
Aralia racemosa
Artemisia campestris
Vicia sativa
Utricularia australis
Veronica gentianoides
Arenaria pseudofrigida
Cornus suecica
Dasiphora fruticosa
Robinia pseudacacia
Jungermannia polaris
Furcellaria lumbricalis
Prunus virginiana
Equisetum hyemale
Carduus tenuiflorus
Jungermannia pumila
Hierochloë alpina
Chrysanthemum segetum
Philadelphus virginalis
Carduus thoermeri
Hierochloë hirta
Ulmus glabra
Trichostomum brachydontium
Hieracium bindalense
Syntrichia filaris
Hierochloë odorata
Thelypteris palustris
Cladophora albida
Trichostomum brachydontiumlittorale
Aegilops cylindrica
Eryngium campestre
Taraxacum boreum
Agrostis tenuis
Alchemilla vulgaris
Sanionia uncinata
Tetraplodon blyttii
Plagiomnium affine
Trichostomum crispulum
Galium album
Polysiphonia brodiei
Jungermannia sphaerocarpa
Phalaris angusta
Ulmus laevis
Populus alba
Rhamnus cathartica
Skeletonema costatum
Antithamnionella floccosa
Menyanthes trifoliata
Eremopyrum triticeum
Rhamnus catharticus
Lavandula angustifolia
Plagiomnium cuspidatum
Sarmentypnum exannulatum
Sarmentypnum sarmentosum
Gilia capitata
Phalaris arundinacea
Gentianella amarella
Salix arbuscula
Cylindrotheca closterium
Antithamnionella spirographidis
Plagiomnium elatum
Alchemilla wichurae
Ulmus minor
Amelanchier ovalis
Ficaria verna
Alchemilla xanthochlora
Pringsheimiella scutata
Plagiomnium ellipticum
Blidingia marginata
Anomodon attenuatus
Vicia sepium
Taraxacum piceatum
Populus balsamifera
Blidingia minima
Fissidens cristatus
Pterothamnion plumula
Rosa caesia
Pellia neesiana
Solanum rostratum
Hieracium boyumense
Plagiomnium medium
Antitrichia curtipendula
Anomodon longifolius
Plagiomnium mediumcurvatulum
Plagiomnium mediummedium
Bilimbia syncomista
Phalaris canariensis
Seligeria acutifolia
Chamomilla recutita
Tetraplodon mnioides
Origanum vulgare
Draba taimyrensis
Chamomilla suaveolens
Rubus pruinosus
Physalis peruviana
Galium aparine
Crepis praemorsa
Plagiomnium rostratum
Chenopodium album
Physalis philadelphica
Blindia acuta
Agrostis vinealis
Anomodon rugelii
Salix fragilis
Grimmia muehlenbeckii
Petunia integrifolia
Allium scorodoprasum
Geum rivale
Dicranum spurium
Chamorchis alpina
Blindia caespiticia
Plagiomnium undulatum
Sicyos angulatus
Anomodon viticulosus
Vicia tenuifolia
Tetraplodon paradoxus
Didymodon acutus
Pseudolysimachion longifolium
Salix aurita
Rhamnus frangula
Eryngium giganteum
Symphoricarpos albus
Cephalozia pleniceps
Phalaris minor
Allium senescens
Helianthus rigidus
Trichostomum tenuirostre
Gentiana nivalis
Ulmus hollandica
Thalictrum alpinum
Polygonum viviparum
Salix babylonica
Vicia tetrasperma
Audouinella membranacea
Phalaris paradoxa
Plagiothecium piliferum
Crocus vernus
Taraxacum brevialatum
Potentilla anglica
Pulsatilla vernalis
Dianthus plumarius
Thalictrum aquilegifolium
Cirsium dissectum
Tilia cordata
Carex vacillans
Hieracium vittatulum
Cerastium cerastoides
Echinospermum deflexum
Ranunculus peltatus
Hylocomium brevirostre
Dicranum drummondii
Spiraea billardii
Utricularia intermedia
Sorbus obtusifolia
Salvia officinalis
Ranunculus circinans
Ranunculus anemonophyllus
Persicaria amphibia
Ranunculus angustifidus
Helianthus tuberosus
Hieracium cordigerum
Salix bebbiana
Aster tripolium
Gentianella aurea
Ranunculus angustilobulus
Phalaroides arundinacea
Tephroseris integrifolia
Ranunculus angustus
Didymodon ferrugineus
Veronica hederifolia
Bromopsis benekenii
Hieracium caesia
Ranunculus aquatilis
Hieracium caesiiflorum
Salix bicolor
Didymodon glaucus
Bryum bicolor
Oligotrichum hercynicum
Potentilla dissecta
Helianthus laetiflorus
Bromopsis erecta
Lathyrus aphaca
Didymodon icmadophilus
Rubus pyramidalis
Elsholtzia ciliata
Hieracium caesium
Pterosiphonia parasitica
Eryngium maritimum
Potentilla argentea
Vicia villosa
Lamiastrum galeobdolon
Didymodon johansenii
Populus laurifolia
Bromopsis pubescens
Ranunculus arcticus
Utricularia minor
Ranunculus arcuiformans
Rubus radula
Bunias orientalis
Ranunculus arvensis
Laserpitium latifolium
Elsholtzia patrinii
Glyphomitrium daviesii
Juncus inflexus
Plagiopus oederiana
Pilosella cymosa
Persicaria foliosa
Spiraea macrothyrsa
